point_index,latitude,longitude,altitude_m,distance_from_prev_m,bearing_deg,slope_deg
1337,-25.85142,27.884116,1359.0,30.03,358.85,-1.9073
1338,-25.850966,27.8841,1356.0,50.51,358.18,-3.3992
1339,-25.8505,27.884087,1354.0,51.83,358.56,-2.2097
1340,-25.850167,27.884041,1354.0,37.31,352.91,0.0
1341,-25.849791,27.883993,1353.0,42.08,353.45,-1.3612
1342,-25.849223,27.883867,1353.0,64.4,348.71,0.0
1343,-25.848922,27.883794,1354.0,34.26,347.69,1.672
1344,-25.847892,27.883597,1358.0,116.22,350.23,1.9713
1345,-25.847123,27.883407,1358.0,87.6,347.46,0.0
1346,-25.846788,27.883322,1357.0,38.21,347.14,-1.4992
1347,-25.846379,27.883246,1356.0,46.11,350.51,-1.2424
1348,-25.845851,27.883191,1357.0,58.97,354.64,0.9715
1349,-25.845466,27.883223,1358.0,42.93,4.28,1.3344
1350,-25.845009,27.883269,1359.0,51.02,5.18,1.1228
1351,-25.843203,27.883523,1361.0,202.42,7.21,0.5661
1352,-25.841229,27.883805,1351.0,221.31,7.33,-2.5872
1353,-25.839628,27.884071,1343.0,180.0,8.5,-2.5448
1354,-25.838158,27.88443,1341.0,167.36,12.4,-0.6847
1355,-25.837668,27.884532,1337.0,55.43,10.61,-4.1272
1356,-25.836665,27.884784,1333.0,114.34,12.74,-2.0035
1357,-25.836079,27.885009,1328.0,68.94,19.06,-4.1481
1358,-25.835872,27.885115,1327.0,25.34,24.74,-2.2595
1359,-25.835663,27.885221,1327.0,25.55,24.54,0.0
1360,-25.835381,27.885384,1327.0,35.35,27.49,0.0
1361,-25.835185,27.885509,1326.0,25.13,29.86,-2.2788
1362,-25.834597,27.885952,1321.0,79.0,34.14,-3.6216
1363,-25.833609,27.88666,1311.0,130.73,32.82,-4.3743
1364,-25.832626,27.887389,1304.0,131.42,33.72,-3.049
1365,-25.832182,27.887718,1302.0,59.34,33.7,-1.9303
1366,-25.831892,27.887954,1300.0,39.97,36.22,-2.8644
1367,-25.831273,27.888394,1297.0,81.71,32.61,-2.1026
1368,-25.83057,27.88895,1292.0,95.95,35.45,-2.9829
1369,-25.829906,27.889446,1286.0,88.97,33.92,-3.8581
1370,-25.828354,27.890468,1276.0,200.61,30.66,-2.8537
1371,-25.827412,27.890875,1273.0,112.39,21.25,-1.529
1372,-25.826538,27.891085,1270.0,99.43,12.2,-1.7282
1373,-25.824663,27.891428,1257.0,211.3,9.35,-3.5207
1374,-25.824096,27.891504,1253.0,63.5,6.88,-3.6042
1375,-25.823827,27.891538,1250.0,30.1,6.49,-5.6909
1376,-25.822491,27.89179,1239.0,150.68,9.64,-4.1753
1377,-25.82188,27.891965,1238.0,70.16,14.46,-0.8166
1378,-25.821347,27.892222,1238.0,64.61,23.46,0.0
1379,-25.820418,27.89288,1233.0,122.51,32.52,-2.3371
1380,-25.819428,27.893586,1230.0,130.81,32.7,-1.3138
1381,-25.818795,27.89389,1227.0,76.68,23.38,-2.2404
1382,-25.817924,27.894125,1221.0,99.67,13.65,-3.4451
1383,-25.815667,27.894614,1215.0,255.7,11.04,-1.3442
1384,-25.815002,27.894609,1212.0,73.95,359.61,-2.3232
1385,-25.814443,27.894517,1209.0,62.84,351.57,-2.7334
1386,-25.813605,27.894198,1205.0,98.5,341.08,-2.3254
1387,-25.812683,27.893603,1201.0,118.57,329.85,-1.9322
1388,-25.810926,27.892548,1193.0,222.09,331.61,-2.063
1389,-25.81029,27.89231,1191.0,74.63,341.38,-1.5352
1390,-25.809642,27.892149,1187.0,73.83,347.39,-3.101
1391,-25.809156,27.892076,1183.0,54.53,352.3,-4.1952
1392,-25.808365,27.891925,1185.0,89.24,350.25,1.2838
1393,-25.807491,27.891793,1193.0,98.08,352.26,4.6631
1394,-25.806999,27.891775,1199.0,54.74,358.11,6.2554
1395,-25.806597,27.891813,1203.0,44.86,4.86,5.0952
1396,-25.806095,27.891913,1207.0,56.71,10.17,4.0346
1397,-25.80566,27.89209,1210.0,51.51,20.12,3.333
1398,-25.805288,27.892281,1213.0,45.57,24.81,3.7665
1399,-25.804795,27.892576,1216.0,62.27,28.31,2.7583
1400,-25.803598,27.893663,1216.0,171.92,39.27,0.0
1401,-25.803211,27.89391,1215.0,49.63,29.88,-1.1543
1402,-25.802807,27.894097,1212.0,48.67,22.62,-3.5274
1403,-25.802261,27.894272,1208.0,63.19,16.1,-3.6221
1404,-25.801903,27.894326,1205.0,40.17,7.73,-4.2707
1405,-25.801557,27.894323,1204.0,38.47,359.55,-1.4888
1406,-25.801263,27.894278,1204.0,33.0,352.15,0.0
1407,-25.80094,27.894204,1205.0,36.67,348.35,1.562
1408,-25.800606,27.894085,1206.0,39.0,342.22,1.4687
1409,-25.800265,27.893914,1206.0,41.6,335.7,0.0
1410,-25.799918,27.893687,1206.0,44.78,329.5,0.0
1411,-25.799423,27.893306,1204.0,66.97,325.28,-1.7107
1412,-25.798971,27.892967,1200.0,60.65,325.97,-3.7736
1413,-25.798452,27.892683,1196.0,64.33,333.77,-3.5578
1414,-25.796884,27.892025,1190.0,186.38,339.3,-1.8438
1415,-25.796972,27.891614,1192.0,42.29,256.62,2.7074
1416,-25.797118,27.890926,1194.0,70.77,256.74,1.6189
1417,-25.797186,27.890603,1195.0,33.21,256.84,1.7248
1418,-25.797266,27.890226,1197.0,38.78,256.74,2.9525
1419,-25.797696,27.888094,1202.0,218.73,257.37,1.3095
1420,-25.798093,27.886195,1206.0,195.17,256.93,1.1741
1421,-25.798179,27.885841,1206.0,36.71,254.9,0.0
1422,-25.798425,27.884988,1209.0,89.67,252.24,1.9162
1423,-25.798719,27.883986,1211.0,105.5,251.95,1.086
1424,-25.798986,27.883051,1214.0,98.2,252.4,1.7498
1425,-25.799205,27.882343,1216.0,74.95,251.04,1.5286
1426,-25.79942,27.881584,1219.0,79.66,252.53,2.1568
1427,-25.79971,27.880568,1224.0,106.7,252.41,2.6829
1428,-25.799947,27.879736,1227.0,87.36,252.44,1.9668
1429,-25.800118,27.879208,1229.0,56.17,250.22,2.0391
1430,-25.800357,27.87869,1230.0,58.27,242.87,0.9832
1431,-25.800613,27.87828,1230.0,49.95,235.26,0.0
1432,-25.800939,27.877872,1231.0,54.61,228.41,1.049
1433,-25.801408,27.877424,1233.0,68.78,220.7,1.6655
1434,-25.802393,27.876509,1238.0,142.78,219.91,2.0056
1435,-25.802746,27.876137,1238.0,54.11,223.49,0.0
1436,-25.803096,27.87571,1237.0,57.81,227.68,-0.991
1437,-25.803315,27.875322,1236.0,45.84,237.91,-1.2496
1438,-25.803414,27.875089,1235.0,25.79,244.74,-2.2203
1439,-25.803586,27.87453,1235.0,59.14,251.13,0.0
1440,-25.803689,27.873931,1236.0,61.05,259.19,0.9384
1441,-25.803693,27.873482,1236.0,44.95,269.43,0.0
1442,-25.803693,27.873315,1236.0,16.72,270.0,0.0
1443,-25.803687,27.872733,1241.0,58.27,270.66,4.9047
1444,-25.803628,27.869731,1254.0,300.6,271.25,2.4764
1445,-25.80353,27.866119,1246.0,361.75,271.73,-1.2669
1446,-25.803517,27.865618,1247.0,50.17,271.65,1.1418
1447,-25.803441,27.862782,1254.0,284.03,271.7,1.4118
1448,-25.803357,27.862327,1254.0,46.5,281.59,0.0
1449,-25.803295,27.861991,1256.0,34.34,281.58,3.3336
1450,-25.803176,27.861678,1256.0,34.01,292.89,0.0
1451,-25.803114,27.861535,1256.0,15.89,295.71,0.0
1452,-25.802898,27.861136,1254.0,46.61,301.02,-2.4571
1453,-25.802697,27.860841,1253.0,37.04,307.12,-1.5467
1454,-25.802508,27.860646,1252.0,28.68,317.11,-1.9967
1455,-25.802265,27.86041,1250.0,35.89,318.83,-3.1893
1456,-25.802013,27.860218,1247.0,33.98,325.55,-5.0454
1457,-25.801663,27.860015,1244.0,43.9,332.43,-3.9089
1458,-25.801251,27.859844,1241.0,48.91,339.51,-3.5102
1459,-25.800378,27.859518,1236.0,102.41,341.42,-2.7951
1460,-25.80027,27.859477,1235.0,12.69,341.13,-4.5053
1461,-25.799541,27.859217,1233.0,85.14,342.2,-1.3457
1462,-25.798113,27.858708,1228.0,166.76,342.21,-1.7174
1463,-25.798028,27.858681,1227.0,9.83,344.04,-5.8084
1464,-25.796932,27.858303,1226.0,127.61,342.75,-0.449
1465,-25.795282,27.857701,1226.0,193.12,341.81,0.0
1466,-25.79504,27.85762,1226.0,28.1,343.23,0.0
1467,-25.794717,27.857516,1225.0,37.39,343.83,-1.5318
1468,-25.794661,27.857497,1225.0,6.51,343.01,0.0
1469,-25.793852,27.857265,1222.0,92.91,345.52,-1.8495
1470,-25.793303,27.857117,1220.0,62.82,346.36,-1.8236
1471,-25.792845,27.857042,1218.0,51.48,351.61,-2.2249
1472,-25.792461,27.857004,1217.0,42.87,354.91,-1.3363
1473,-25.791524,27.856963,1210.0,104.27,357.74,-3.8407
1474,-25.790222,27.856927,1202.0,144.82,358.57,-3.1618
1475,-25.789942,27.856927,1202.0,31.13,0.0,0.0
1476,-25.789566,27.856927,1201.0,41.81,0.0,-1.3701
1477,-25.78857,27.856919,1201.0,110.75,359.59,0.0
1478,-25.788406,27.856912,1201.0,18.25,357.8,0.0
1479,-25.78706,27.85686,1207.0,149.76,358.01,2.2943
1480,-25.786558,27.856838,1210.0,55.86,357.74,3.074
1481,-25.786155,27.856771,1212.0,45.31,351.49,2.5274
1482,-25.785594,27.856621,1216.0,64.16,346.46,3.5673
1483,-25.785238,27.85652,1218.0,40.86,345.67,2.8025
1484,-25.784637,27.856342,1224.0,69.16,345.07,4.958
1485,-25.783911,27.856127,1230.0,83.55,345.07,4.1076
1486,-25.783476,27.85605,1232.0,48.98,350.94,2.3382
1487,-25.783022,27.856047,1233.0,50.48,359.66,1.1348
1488,-25.782782,27.856067,1233.0,26.76,4.29,0.0
1489,-25.781692,27.856208,1235.0,122.02,6.64,0.939
1490,-25.779223,27.856557,1220.0,276.76,7.25,-3.1024
1491,-25.778124,27.856712,1213.0,123.18,7.24,-3.2523
1492,-25.777032,27.856845,1207.0,122.15,6.26,-2.812
1493,-25.776818,27.856855,1206.0,23.82,2.41,-2.4043
1494,-25.776689,27.856862,1206.0,14.36,2.8,0.0
1495,-25.776467,27.856874,1205.0,24.71,2.79,-2.317
1496,-25.776398,27.856883,1205.0,7.73,6.7,0.0
1497,-25.77623,27.856905,1204.0,18.81,6.73,-3.0431
1498,-25.775952,27.856946,1203.0,31.18,7.57,-1.8367
1499,-25.775533,27.857,1201.0,46.9,6.62,-2.4417
1500,-25.775281,27.857046,1200.0,28.4,9.33,-2.0168
1501,-25.775136,27.857067,1199.0,16.26,7.43,-3.5193
1502,-25.775033,27.857084,1199.0,11.58,8.45,0.0
1503,-25.774967,27.857115,1198.0,7.97,22.93,-7.153
1504,-25.774941,27.857126,1198.0,3.09,20.86,0.0
1505,-25.774856,27.857177,1197.0,10.74,28.38,-5.318
1506,-25.774172,27.857241,1194.0,76.33,4.82,-2.2508
1507,-25.774142,27.857243,1194.0,3.34,3.44,0.0
1508,-25.774046,27.857243,1193.0,10.67,0.0,-5.3518
1509,-25.773869,27.85723,1192.0,19.72,356.22,-2.9023
1510,-25.773702,27.857192,1191.0,18.96,348.42,-3.0199
1511,-25.773654,27.857178,1191.0,5.52,345.28,0.0
1512,-25.773525,27.857125,1190.0,15.29,339.7,-3.7409
1513,-25.773352,27.857024,1190.0,21.73,332.27,0.0
1514,-25.773283,27.856977,1189.0,9.0,328.48,-6.3396
1515,-25.773164,27.856879,1189.0,16.47,323.44,0.0
1516,-25.773029,27.856736,1189.0,20.75,316.35,0.0
1517,-25.772937,27.856608,1189.0,16.4,308.59,0.0
1518,-25.772824,27.856401,1188.0,24.24,301.22,-2.3625
1519,-25.772755,27.856218,1188.0,19.87,292.72,0.0
1520,-25.772727,27.856122,1188.0,10.1,287.95,0.0
1521,-25.772709,27.856022,1188.0,10.21,281.3,0.0
1522,-25.772693,27.855921,1188.0,10.27,279.98,0.0
1523,-25.772686,27.855753,1188.0,16.84,272.65,0.0
1524,-25.772693,27.855363,1188.0,39.06,268.86,0.0
1525,-25.772705,27.854975,1188.0,38.87,268.03,0.0
1526,-25.772762,27.853658,1189.0,132.03,267.25,0.434
1527,-25.772777,27.85331,1190.0,34.89,267.26,1.6419
1528,-25.77278,27.85327,1190.0,4.02,265.24,0.0
1529,-25.772784,27.853226,1190.0,4.43,264.24,0.0
1530,-25.772785,27.85301,1189.0,21.63,269.71,-2.6471
1531,-25.772786,27.852866,1189.0,14.42,269.56,0.0
1532,-25.772811,27.851961,1189.0,90.66,268.24,0.0
1533,-25.772824,27.851529,1190.0,43.28,268.09,1.3235
1534,-25.772832,27.851336,1190.0,19.35,267.36,0.0
1535,-25.772849,27.851112,1190.0,22.51,265.18,0.0
1536,-25.772897,27.850668,1190.0,44.78,263.15,0.0
1537,-25.772991,27.850025,1190.0,65.23,260.78,0.0
1538,-25.773083,27.849372,1190.0,66.18,261.11,0.0
1539,-25.773201,27.848572,1192.0,81.17,260.7,1.4114
1540,-25.773268,27.848175,1192.0,40.45,259.39,0.0
1541,-25.773439,27.847332,1192.0,86.53,257.31,0.0
1542,-25.773965,27.844921,1195.0,248.4,256.38,0.6919
1543,-25.774224,27.843737,1198.0,122.0,256.35,1.4086
1544,-25.77431,27.84334,1198.0,40.89,256.47,0.0
1545,-25.774663,27.841753,1198.0,163.69,256.12,0.0
1546,-25.774958,27.840399,1199.0,139.49,256.4,0.4107
1547,-25.774987,27.840256,1199.0,14.68,257.31,0.0
1548,-25.775355,27.838612,1200.0,169.63,256.04,0.3378
1549,-25.775373,27.838536,1200.0,7.87,255.26,0.0
1550,-25.775843,27.836378,1201.0,222.31,256.4,0.2577
1551,-25.776349,27.834055,1199.0,239.31,256.4,-0.4788
1552,-25.776584,27.833055,1198.0,103.48,255.37,-0.5536
1553,-25.776924,27.831894,1198.0,122.24,251.98,0.0
1554,-25.777304,27.830774,1199.0,119.84,249.35,0.4781
1555,-25.777656,27.829735,1201.0,111.15,249.38,1.0308
1556,-25.777442,27.829606,1200.0,27.08,331.51,-2.1152
1557,-25.774713,27.828034,1188.0,341.85,332.58,-2.0105
1558,-25.774156,27.827721,1186.0,69.41,333.16,-1.6504
1559,-25.77379,27.82746,1185.0,48.37,327.29,-1.1845
1560,-25.773338,27.826991,1184.0,68.79,316.94,-0.8329
1561,-25.773137,27.826706,1184.0,36.25,308.07,0.0
1562,-25.772932,27.826321,1183.0,44.79,300.6,-1.2791
1563,-25.772709,27.825813,1182.0,56.59,295.99,-1.0124
1564,-25.771782,27.823703,1181.0,235.09,296.01,-0.2437
1565,-25.771176,27.822271,1181.0,158.44,295.17,0.0
1566,-25.770694,27.821029,1182.0,135.43,293.31,0.4231
1567,-25.770587,27.820746,1181.0,30.73,292.78,-1.8635
1568,-25.770394,27.820257,1180.0,53.46,293.67,-1.0716
1569,-25.769416,27.817559,1177.0,291.23,291.93,-0.5902
1570,-25.768767,27.815803,1178.0,190.07,292.31,0.3014
1571,-25.767873,27.813754,1176.0,227.99,295.85,-0.5026
1572,-25.766631,27.811467,1178.0,267.43,301.09,0.4285
1573,-25.765426,27.809602,1175.0,229.85,305.66,-0.7478
1574,-25.765182,27.809257,1174.0,43.93,308.14,-1.3041
1575,-25.764023,27.807754,1169.0,198.15,310.57,-1.4455
1576,-25.763514,27.807154,1166.0,82.54,313.29,-2.0815
1577,-25.761985,27.805521,1164.0,235.9,316.11,-0.4858
1578,-25.761474,27.805046,1164.0,74.1,320.07,0.0
1579,-25.760883,27.804504,1164.0,85.23,320.45,0.0
1580,-25.760447,27.80412,1164.0,61.88,321.58,0.0
1581,-25.759731,27.803541,1169.0,98.49,323.93,2.9061
1582,-25.758343,27.802538,1174.0,184.15,326.94,1.5553
1583,-25.757623,27.802061,1176.0,93.23,329.18,1.229
1584,-25.756452,27.801341,1180.0,148.84,331.02,1.5394
1585,-25.755304,27.80072,1183.0,142.0,334.02,1.2103
1586,-25.754171,27.800202,1188.0,136.25,337.62,2.1017
1587,-25.753525,27.799914,1190.0,77.41,338.12,1.4801
1588,-25.753016,27.799703,1192.0,60.41,339.53,1.8961
1589,-25.752725,27.799582,1193.0,34.55,339.47,1.6578
1590,-25.751045,27.799008,1196.0,195.45,342.89,0.8794
1591,-25.747026,27.797776,1210.0,463.61,344.56,1.7297
1592,-25.746348,27.797562,1212.0,78.38,344.13,1.4617
1593,-25.746,27.797452,1213.0,40.23,344.11,1.4238
1594,-25.745321,27.797251,1217.0,78.14,345.07,2.9305
1595,-25.744295,27.796896,1226.0,119.5,342.69,4.3071
1596,-25.741886,27.796122,1243.0,278.86,343.86,3.4886
1597,-25.741059,27.795887,1248.0,94.92,345.64,3.0152
1598,-25.740286,27.795704,1252.0,87.89,347.96,2.6059
1599,-25.739016,27.79542,1259.0,144.05,348.61,2.782
1600,-25.737901,27.795226,1274.0,125.5,351.09,6.816
1601,-25.73647,27.794992,1296.0,160.84,351.62,7.7888
1602,-25.735488,27.794905,1306.0,109.54,355.44,5.2161
1603,-25.734506,27.794894,1302.0,109.2,359.42,-2.0978
1604,-25.732804,27.794928,1280.0,189.28,1.03,-6.6296
1605,-25.730473,27.794943,1246.0,259.2,0.33,-7.473
1606,-25.729189,27.794899,1235.0,142.84,358.23,-4.4035
1607,-25.728226,27.794766,1229.0,107.91,352.91,-3.1826
1608,-25.727091,27.794551,1225.0,128.03,350.32,-1.7895
1609,-25.725964,27.794246,1219.0,128.99,346.3,-2.6633
1610,-25.725148,27.794005,1215.0,93.89,345.1,-2.4395
1611,-25.724488,27.793753,1213.0,77.61,341.02,-1.4762
1612,-25.723577,27.793329,1210.0,109.84,337.25,-1.5645
1613,-25.723166,27.79313,1209.0,49.86,336.43,-1.149
1614,-25.722901,27.79298,1208.0,33.08,332.98,-1.7317
1615,-25.722062,27.792465,1204.0,106.61,331.06,-2.1488
1616,-25.7212,27.79189,1201.0,111.83,329.0,-1.5367
1617,-25.720068,27.791019,1200.0,153.16,325.27,-0.3741
1618,-25.719493,27.790561,1199.0,78.7,324.34,-0.728
1619,-25.718659,27.789756,1196.0,122.9,318.99,-1.3984
1620,-25.718127,27.789187,1194.0,82.15,316.06,-1.3946
1621,-25.717031,27.787882,1193.0,178.73,312.99,-0.3206
1622,-25.716119,27.786562,1190.0,166.65,307.48,-1.0313
1623,-25.715893,27.78619,1190.0,44.95,303.99,0.0
1624,-25.715561,27.785644,1189.0,65.99,304.02,-0.8682
1625,-25.715375,27.785301,1188.0,40.11,301.04,-1.4283
1626,-25.714844,27.784241,1188.0,121.5,299.07,0.0
1627,-25.714467,27.78338,1187.0,95.9,295.92,-0.5974
1628,-25.714211,27.782697,1188.0,74.11,292.59,0.7731
1629,-25.713981,27.782021,1188.0,72.39,290.69,0.0
1630,-25.713751,27.781342,1188.0,72.67,290.6,0.0
1631,-25.713513,27.780553,1189.0,83.36,288.51,0.6873
1632,-25.712908,27.778081,1186.0,256.63,285.2,-0.6698
1633,-25.711692,27.773596,1182.0,469.23,286.75,-0.4884
1634,-25.711473,27.772778,1179.0,85.49,286.55,-2.0097
1635,-25.711386,27.772484,1177.0,31.0,288.18,-3.6911
1636,-25.711374,27.772441,1177.0,4.51,287.21,0.0
1637,-25.709925,27.766662,1182.0,600.98,285.55,0.4767
1638,-25.709508,27.76516,1184.0,157.46,287.13,0.7277
1639,-25.709107,27.763666,1186.0,156.18,286.59,0.7337
1640,-25.708708,27.762177,1186.0,155.64,286.56,0.0
1641,-25.708438,27.761139,1187.0,108.24,286.1,0.5293
1642,-25.708077,27.759695,1190.0,150.14,285.51,1.1447
1643,-25.707185,27.756504,1187.0,334.73,287.24,-0.5135
1644,-25.706468,27.754649,1185.0,202.23,293.22,-0.5666
1645,-25.706235,27.754084,1185.0,62.25,294.59,0.0
1646,-25.704923,27.751604,1179.0,288.14,300.42,-1.1929
1647,-25.704711,27.751273,1179.0,40.69,305.41,0.0
1648,-25.70391,27.750034,1178.0,152.78,305.66,-0.375
1649,-25.703457,27.749452,1178.0,77.06,310.82,0.0
1650,-25.703001,27.748859,1178.0,78.11,310.48,0.0
1651,-25.702399,27.748145,1177.0,97.97,313.1,-0.5848
1652,-25.701717,27.747387,1177.0,107.33,314.96,0.0
1653,-25.701051,27.746696,1174.0,101.38,316.93,-1.695
1654,-25.699906,27.745417,1171.0,180.64,314.81,-0.9514
1655,-25.699495,27.744946,1171.0,65.69,314.08,0.0
1656,-25.699209,27.744621,1171.0,45.52,314.32,0.0
1657,-25.698951,27.744337,1170.0,40.41,315.23,-1.4177
1658,-25.698653,27.744023,1170.0,45.69,316.48,0.0
1659,-25.698344,27.743753,1170.0,43.73,321.78,0.0
1660,-25.697334,27.742994,1170.0,135.63,325.9,0.0
1661,-25.6971,27.742828,1170.0,30.88,327.41,0.0
1662,-25.696662,27.742516,1171.0,57.87,327.3,0.9899
1663,-25.696187,27.742132,1170.0,65.35,323.93,-0.8767
1664,-25.695961,27.741899,1170.0,34.3,317.11,0.0
1665,-25.695738,27.741649,1170.0,35.25,314.71,0.0
1666,-25.695437,27.741242,1169.0,52.76,309.38,-1.0859
1667,-25.695155,27.740774,1169.0,56.41,303.77,0.0
1668,-25.695009,27.740489,1169.0,32.85,299.62,0.0
1669,-25.694911,27.740272,1169.0,24.32,296.62,0.0
1670,-25.69485,27.740138,1169.0,15.04,296.8,0.0
1671,-25.694771,27.739915,1169.0,24.01,291.46,0.0
1672,-25.694695,27.739691,1169.0,23.98,290.63,0.0
1673,-25.694606,27.739376,1169.0,33.08,287.41,0.0
1674,-25.694557,27.739162,1168.0,22.12,284.26,-2.588
1675,-25.694517,27.73894,1169.0,22.68,281.31,2.5241
1676,-25.694485,27.73868,1169.0,26.29,277.78,0.0
1677,-25.694458,27.738427,1169.0,25.53,276.75,0.0
1678,-25.694448,27.738236,1169.0,19.17,273.33,0.0
1679,-25.69444,27.738047,1169.0,18.96,272.69,0.0
1680,-25.694441,27.737803,1170.0,24.45,269.74,2.3422
1681,-25.694447,27.737618,1170.0,18.55,267.94,0.0
1682,-25.694463,27.737413,1170.0,20.62,265.05,0.0
1683,-25.694484,27.737217,1170.0,19.78,263.22,0.0
1684,-25.694513,27.737004,1171.0,21.58,261.41,2.6526
1685,-25.694538,27.736811,1171.0,19.54,261.82,0.0
1686,-25.694575,27.736627,1172.0,18.89,257.42,3.0303
1687,-25.694642,27.736361,1172.0,27.67,254.38,0.0
1688,-25.694717,27.736129,1172.0,24.7,250.26,0.0
1689,-25.695123,27.734994,1174.0,122.36,248.35,0.9364
1690,-25.69605,27.732452,1177.0,274.77,247.97,0.6255
1691,-25.696916,27.730666,1180.0,203.22,241.71,0.8458
1692,-25.698007,27.728483,1184.0,250.12,240.99,0.9162
1693,-25.70005,27.724446,1188.0,463.92,240.68,0.494
1694,-25.702216,27.720127,1192.0,495.25,240.9,0.4628
1695,-25.704746,27.715093,1194.0,577.52,240.85,0.1984
1696,-25.706727,27.711175,1199.0,450.13,240.7,0.6364
1697,-25.708826,27.706994,1204.0,479.52,240.87,0.5974
1698,-25.710294,27.704062,1210.0,336.06,240.94,1.0229
1699,-25.713447,27.697818,1215.0,717.1,240.73,0.3995
1700,-25.714789,27.695141,1207.0,306.91,240.91,-1.4931
1701,-25.715299,27.694125,1205.0,116.52,240.88,-0.9834
1702,-25.71624,27.69225,1202.0,215.02,240.88,-0.7994
1703,-25.716682,27.691379,1201.0,100.15,240.61,-0.5721
1704,-25.718042,27.688692,1204.0,308.76,240.67,0.5567
1705,-25.718959,27.686846,1206.0,211.18,241.13,0.5426
1706,-25.719329,27.686112,1207.0,84.26,240.77,0.68
1707,-25.720095,27.68459,1209.0,174.65,240.81,0.6561
1708,-25.721128,27.682526,1211.0,236.53,240.95,0.4845
1709,-25.722142,27.680502,1212.0,232.0,240.92,0.247
1710,-25.722906,27.678973,1212.0,175.15,240.99,0.0
1711,-25.72371,27.677369,1211.0,183.88,240.91,-0.3116
1712,-25.724772,27.675276,1213.0,240.63,240.61,0.4762
1713,-25.725103,27.674615,1214.0,75.76,240.93,0.7563
1714,-25.725479,27.673863,1216.0,86.16,240.97,1.3298
1715,-25.725824,27.673177,1217.0,78.7,240.83,0.728
1716,-25.726142,27.672545,1217.0,72.52,240.82,0.0
1717,-25.726581,27.671676,1217.0,99.8,240.72,0.0
1718,-25.726976,27.670891,1216.0,90.07,240.81,-0.6361
1719,-25.72726,27.670312,1217.0,66.04,241.43,0.8675
1720,-25.72842,27.668032,1220.0,262.3,240.54,0.6553
1721,-25.729126,27.666597,1222.0,163.79,241.36,0.6996
1722,-25.73023,27.664304,1221.0,260.44,241.88,-0.22
1723,-25.730518,27.663666,1221.0,71.48,243.38,0.0
1724,-25.730718,27.663198,1222.0,51.89,244.62,1.1041
1725,-25.730965,27.66265,1221.0,61.38,243.42,-0.9334
1726,-25.73197,27.660197,1221.0,269.93,245.54,0.0
1727,-25.73237,27.659095,1223.0,119.01,248.05,0.9628
1728,-25.732979,27.657354,1227.0,187.08,248.78,1.2249
1729,-25.733712,27.65512,1229.0,238.15,249.99,0.4812
1730,-25.733917,27.654444,1230.0,71.45,251.39,0.8019
1731,-25.734497,27.652284,1233.0,225.77,253.4,0.7613
1732,-25.735052,27.650106,1233.0,226.72,254.2,0.0
1733,-25.735501,27.647998,1234.0,216.97,256.7,0.2641
1734,-25.735786,27.646524,1233.0,151.01,257.89,-0.3794
1735,-25.735951,27.645636,1232.0,90.82,258.34,-0.6309
1736,-25.736294,27.643466,1230.0,220.68,260.05,-0.5193
1737,-25.736498,27.641977,1229.0,150.86,261.35,-0.3798
1738,-25.736536,27.641635,1229.0,34.52,262.97,0.0
1739,-25.736916,27.637904,1229.0,376.09,263.55,0.0
1740,-25.736985,27.636888,1231.0,102.06,265.69,1.1227
1741,-25.73701,27.635432,1232.0,145.87,268.91,0.3928
1742,-25.737086,27.63106,1230.0,438.0,268.89,-0.2616
1743,-25.737157,27.623859,1223.0,721.32,269.37,-0.556
1744,-25.737192,27.619178,1220.0,468.88,269.52,-0.3666
1745,-25.737216,27.614136,1213.0,505.03,269.7,-0.7941
1746,-25.737269,27.608877,1209.0,526.79,269.36,-0.435
1747,-25.737313,27.602516,1202.0,637.16,269.56,-0.6294
1748,-25.737354,27.59751,1205.0,501.44,269.48,0.3428
1749,-25.737375,27.595136,1204.0,237.8,269.44,-0.2409
1750,-25.737386,27.593231,1204.0,190.82,269.63,0.0
1751,-25.737417,27.588972,1200.0,426.61,269.54,-0.5372
1752,-25.737466,27.58152,1190.0,746.44,269.58,-0.7675
1753,-25.737521,27.572993,1178.0,854.12,269.59,-0.8049
1754,-25.737577,27.564068,1171.0,893.98,269.6,-0.4486
1755,-25.73759,27.562594,1174.0,147.65,269.44,1.164
1756,-25.737597,27.561853,1174.0,74.23,269.4,0.0
1757,-25.737626,27.55775,1180.0,410.98,269.55,0.8364
1758,-25.737642,27.555763,1182.0,199.03,269.49,0.5757
1759,-25.73767,27.550817,1177.0,495.42,269.64,-0.5782
1760,-25.737668,27.549961,1176.0,85.74,270.15,-0.6682
1761,-25.737685,27.547846,1177.0,211.85,269.49,0.2704
1762,-25.737696,27.546834,1175.0,101.37,269.31,-1.1303
1763,-25.737696,27.546273,1175.0,56.19,270.0,0.0
1764,-25.737713,27.54464,1177.0,163.58,269.34,0.7005
1765,-25.737724,27.544142,1177.0,49.9,268.6,0.0
1766,-25.73776,27.54369,1178.0,45.45,264.95,1.2604
1767,-25.737855,27.542914,1179.0,78.44,262.26,0.7304
1768,-25.737916,27.542517,1179.0,40.34,260.32,0.0
1769,-25.738002,27.542026,1179.0,50.1,259.0,0.0
1770,-25.738204,27.54116,1181.0,89.6,255.48,1.2787
1771,-25.738396,27.540473,1181.0,72.05,252.76,0.0
